Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,TIPODOCUMENTO,TipoDeDocumento
6,"SR Weitzel, SMSP Ferreira",Arena científica: um repositório de área das Ciências da Comunicação promovendo o acesso livre eo desenvolvimento científico,2005.0,,eprints.rclis.org,http://eprints.rclis.org/6932,"https://scholar.google.com/scholar?cites=14065983790606195030&as_sdt=2005&sciodt=0,5&hl=en",411,2024-04-25 13:44:42,,,,,,,,,6,0.32,3,2,19.0,… com o software DICI – Diálogo Científico – customizado pelo IBICT6 a partir do software GNU … A divulgação do repositório para o público de interesse está concentrada nos eventos …,http://eprints.rclis.org/6932/1/weitzel246.pdf,"https://scholar.google.com/scholar?q=related:Vhl8l7tpNMMJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,PTS Lima,Análise do repositório institucional da UFRN na perspectiva da preservação digital,2019.0,,repositorio.ufrn.br,https://repositorio.ufrn.br/handle/123456789/39887,,412,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,5.0,"… , ou seja, o objeto lógico como objeto digital é reconhecido e processado por software. A … acesso à informação relacionada à obsolescência e à falta de manutenção dos softwares. …",https://repositorio.ufrn.br/bitstream/123456789/39887/1/AnaliseRepositorioInstitucional_Lima_2019.pdf,"https://scholar.google.com/scholar?q=related:McVcMe0y3RIJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",BACHELORTHESIS,Trabalho de conclusão de curso
0,"CF Queiroz, LD Araujo",Arca-Repositório Institucional da Fiocruz: instrumento de disseminação e acesso aberto ao conhecimento científico em Saúde,2020.0,,arca.fiocruz.br,https://www.arca.fiocruz.br/bitstream/handle/icict/40594/Queiroz_Claudete_ICICT_2020?sequence=2,,413,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,2,4.0,"… comprovante de depósito da produção intelectual no Repositório Institucional ARCA (www.arca.fiocruz.br), para fins de disponibilização pública em acesso aberto, nos termos e de …",https://www.arca.fiocruz.br/bitstream/handle/icict/40594/Queiroz_Claudete_ICICT_2020?sequence=2,"https://scholar.google.com/scholar?q=related:oC5YMHVrVqkJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",PAPERS PRESENTED AT EVENTS,Anais de evento
9,"TM Bonetti, CG von Wangenheim",Desenvolvimento de um Repositório de Jogos Educacionais para o Ensino de Gerenciamento de Projetos,2013.0,Brazilian Symposium on …,milanesa.ime.usp.br,http://milanesa.ime.usp.br/rbie/index.php/sbie/article/viewFile/2481/2140,"https://scholar.google.com/scholar?cites=6444976973587763515&as_sdt=2005&sciodt=0,5&hl=en",414,2024-04-25 13:44:42,PDF,,,,,,,,9,0.82,5,2,11.0,"… Nesse mercado, a principal atividade é o desenvolvimento de projetos de software. Porém, um grande problema é que a realização desses projetos apresenta diversas falhas. O …",http://milanesa.ime.usp.br/rbie/index.php/sbie/article/viewFile/2481/2140,"https://scholar.google.com/scholar?q=related:O1FFGGkocVkJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,"CF Queiroz, RB Rodrigues, CBM Pereira, ÉA Freyre…",Repositórios digitais: a experiência do Arca-Repositório Institucional da Fiocruz,2023.0,,arca.fiocruz.br,https://www.arca.fiocruz.br/bitstream/handle/icict/61322/ve_Claudete_Queiroz_etal_ICICT_2023_Apresenta%C3%A7%C3%A3o%20Aeron%C3%A1utica_final%20(09-11-2023).pdf?sequence=4,,415,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,5,1.0,"… ), sem intermédio de terceiros, num repositório digital de acesso livre. Esse processo ajuda o autor a publicar seu trabalho no repositório da Instituição ao qual está vinculado para …",https://www.arca.fiocruz.br/bitstream/handle/icict/61322/ve_Claudete_Queiroz_etal_ICICT_2023_Apresenta%C3%A7%C3%A3o%20Aeron%C3%A1utica_final%20(09-11-2023).pdf?sequence=4,"https://scholar.google.com/scholar?q=related:3bbewa-nom0J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",PAPERS PRESENTED AT EVENTS,Anais de evento
0,"CF Queiroz, LD Araujo",Repositório Institucional Arca: atuação do Instituto Nacional de Controle de Qualidade em Saúde,2019.0,,arca.fiocruz.br,https://www.arca.fiocruz.br/bitstream/handle/icict/40604/Apresentacao_INCQS_Reposit%C3%B3rio+Institucional+Arca_2019.pdf?sequence=2,,416,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,2,5.0,"… (NAAC) é a instância responsável no âmbito de cada unidade pela coordenação, gestão, operação, participação, promoção e acompanhamento da adesão ao Repositório Institucional …",https://www.arca.fiocruz.br/bitstream/handle/icict/40604/Apresentacao_INCQS_Reposit%C3%B3rio+Institucional+Arca_2019.pdf?sequence=2,"https://scholar.google.com/scholar?q=related:gnS8OB_t5HEJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",PAPERS PRESENTED AT EVENTS,Anais de evento
0,"SG de Oliveira Reis, TB Zaninelli",UMA ANÁLISE EM TORNO DO REPOSITÓRIO INSTITUCIONAL COMO UM RECURSO INFORMACIONAL DE ACESSO ABERTO,2020.0,PontodeAcesso,periodicos.ufba.br,https://periodicos.ufba.br/index.php/revistaici/article/view/29094,,417,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,2,4.0,"… Há inúmeras alternativas de pacotes de software livre disponíveis na web, … o repositório e também formar uma equipe comprometida com essa implantação. Alguns dos softwares …",https://periodicos.ufba.br/index.php/revistaici/article/download/29094/24226,"https://scholar.google.com/scholar?q=related:dqIBGJjLPQwJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",Artigo de periódico,Tipo Desconhecido
0,JS Ramos,O movimento de acesso aberto eo processo de implantação do Repositório Institucional da Universidade Federal Fluminense (RIUFF),,app.uff.br,,https://app.uff.br/riuff/handle/1/24453,,418,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,,"… Para construção de um repositório institucional existe a necessidade da escolha do software, sendo disponíveis, entre outros, o Fedora, o Epretins e o Dspace. Quanto ao software livre …",https://app.uff.br/riuff/bitstream/handle/1/24453/JULIANA%20RAMOS%20%282018%29.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:sc0sE4Wl-0MJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,"IMM dos Santos, LB Melo",Repositório de objetos de aprendizagem em redes sociais: uma aplicação no Facebook,2013.0,Anais do I Encontro Nacional de …,sol.sbc.org.br,https://sol.sbc.org.br/index.php/encompif/article/view/16931,,419,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,2,11.0,"… e software em geral [Willey 2002]. Repositórios de objetos de aprendizagem (ROAs) existem como um tipo específico de repositório … , através de SDKs (Software Development Kit), para …",https://sol.sbc.org.br/index.php/encompif/article/download/16931/16770,"https://scholar.google.com/scholar?q=related:yQDtux-7iEAJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
6,"CCT Galvino, MNB Rosa…",O movimento de Acesso Aberto ea Ciência Aberta: uma proposta de repositório de dados e memória na Universidade Federal de Alagoas,2020.0,Ciência da Informação …,repositorio.ufpb.br,https://repositorio.ufpb.br/jspui/handle/123456789/21843,"https://scholar.google.com/scholar?cites=9972201877807188796&as_sdt=2005&sciodt=0,5&hl=en",420,2024-04-25 13:44:42,,,,,,,,,6,1.5,2,3,4.0,"… teórica ou descritiva com a formulação de modelos para a descrição e a explicação dos fenômenos naturais; o terceiro, ciência baseada em simulação através do uso de softwares, por …",https://repositorio.ufpb.br/jspui/bitstream/123456789/21843/1/8%20O%20movimento%20de%20Acesso%20Aberto%20e%20a%20Ci%C3%AAncia%20Aberta%20uma%20proposta%20de%20reposit%C3%B3rio%20de%20dados%20e%20mem%C3%B3ria%20na%20Universidade%20Federal%20de%20Alagoas.pdf,"https://scholar.google.com/scholar?q=related:PEsu28VgZIoJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",ARTIGO DE PERIÓDICO,Artigo de periódico
0,"ECS de Aguiar, RCG Sant'Ana",REPOSITÓRIO DE DADOS CIENTÍFICOS NAS UNIVERSIDADES BRASILEIRAS E PORTUGUESAS,,academia.edu,,https://www.academia.edu/download/86364217/166.pdf,,421,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,2,,"… Destaca-se que, através da análise no dataverse.org, software para repositório de dados, … informações sobre o repositório de dados e, ao clicar no link do repositório da universidade …",https://www.academia.edu/download/86364217/166.pdf,"https://scholar.google.com/scholar?q=related:p08CSQuV_v0J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,VMR Silva,A representação temática da informação em TCC do Curso de Direito da UFPB: análise do vocabulário controlado no Repositório Eletrônico Institucional da UFPB.,2013.0,,repositorio.ufpb.br,https://repositorio.ufpb.br/handle/tede/3939,,422,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,11.0,"… Na implantação do repositório seria necessária a utilização de um software livre, o que se tornou efetivado através do DSpace. Além disso, seria imprescindível o aparelhamento de …",https://repositorio.ufpb.br/jspui/bitstream/tede/3939/1/arquivototal.pdf,"https://scholar.google.com/scholar?q=related:WYXmN5Uf1hMJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,DS de Documentação,Diretrizes para o depósito de Recursos Educacionais Abertos (REA) no Repositório Aberto,2023.0,,repositorioaberto.uab.pt,https://repositorioaberto.uab.pt/handle/10400.2/13682,,423,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,1.0,"… outros objetos interativos, dramatizações, softwares ou aplicações, desde que utilizados … A manutenção do software e restante infraestrutura de suporte está a cargo da Fundação …",https://repositorioaberto.uab.pt/bitstream/10400.2/13682/3/Diretrizes_Deposito_Recursos_Educacionais_Abertos%20%28REA%29_RA.pdf,"https://scholar.google.com/scholar?q=related:eZIajQn6IfQJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",PEDAGOGICALPUBLICATION,Livro
0,"Â Santos, MM Pinto",O Repositório Digital Seguro na perspetiva de um provedor de serviços de certificação: o caso da Multicert SA,2015.0,… . Transformar. Criar Valor: atas do 12º …,repositorio-aberto.up.pt,https://repositorio-aberto.up.pt/handle/10216/81120,,424,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,2,9.0,"… e software cada vez mais curtos (3 a 5 anos) faz com que a preservação da informação seja indissociável da segurança da mesma e que, ao perspetivar a criação de um repositório …",https://repositorio-aberto.up.pt/bitstream/10216/81120/2/106470.pdf,"https://scholar.google.com/scholar?q=related:clZctvZQrocJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",ARTIGO EM LIVRO DE ATAS DE CONFERÊNCIA NACIONAL,Tipo Desconhecido
0,LL Braga,Elementos da arquitetura da informação em repositório institucionais: uma análise do Repositório Institucional da UFPA,2021.0,,bdm.ufpa.br,https://bdm.ufpa.br/handle/prefix/4922,,425,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,3.0,"… em repositórios digitais, tem-se a necessidade de softwares, por exemplo, o DSpace que pode ser definido com um software livre projetado para criação de repositórios digitais, …",https://bdm.ufpa.br/bitstream/prefix/4922/1/TCC_ElementosArquiteturaInformacao.pdf,"https://scholar.google.com/scholar?q=related:S4hFycdvVsUJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
2,"RL Comarella, LOM Ribeiro, D Roncarelli…",Metadados para o repositório da rede E-Tec Brasil,2018.0,EmRede-Revista de …,aunirede.org.br,https://www.aunirede.org.br/revista/index.php/emrede/article/view/282,"https://scholar.google.com/scholar?cites=10306377334018234865&as_sdt=2005&sciodt=0,5&hl=en",426,2024-04-25 13:44:42,HTML,,,,,,,,2,0.33,1,4,6.0,"… repositório digital—o ProEDU—, potencializando os recursos públicos. Este artigo trata da escolha do padrão de metadados e da definição do modelo desse repositório… do Repositório …",https://www.aunirede.org.br/revista/index.php/emrede/article/view/282,"https://scholar.google.com/scholar?q=related:8VlLa5SbB48J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,"M Lamy, R Pereira, J Ferreira, JB Vasconcelos, F Melo…",Repositório ISCTE-IUL,2018.0,,academia.edu,https://www.academia.edu/download/74241645/MLamy_ExtractingClinical.pdf,,427,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,6,6.0,"… The authors also pretend to use only open-source software during the whole process and analyze the findings, in order to build a solution immediately available to everyone. …",https://www.academia.edu/download/74241645/MLamy_ExtractingClinical.pdf,"https://scholar.google.com/scholar?q=related:QnNDcGUTArAJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,RO PAIVA,Encontrabilidade da informação em um repositório bilíngue (português-libras): o caso do Repositório Huet,2020.0,,repositorio.ufpa.br,https://repositorio.ufpa.br/handle/2011/14172,,428,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,4.0,"… E seu lugar, o pacote de software que administrava esse repositório era dotado de um moderador, o qual não tinha o papel de peer review como existente no sistema tradicional da …",https://repositorio.ufpa.br/bitstream/2011/14172/1/RODRIGO_OLIVEIRA_DE_PAIVA_-_Dissertao.pdf,"https://scholar.google.com/scholar?q=related:15WiiKZcWkQJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",DISSERTAÇÃO,Dissertação de Mestrado
0,R Gamito,DSPACE-Projecto de repositório digital de documentos do LNEC,2006.0,,repositorio.lnec.pt,https://repositorio.lnec.pt/handle/123456789/3138,,429,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,18.0,"… , apresenta o projecto piloto DSpace – Repositório Digital de Documentos do LNEC. São apresentadas as razões que levaram à escolha deste software livre, bem como a descrição …",https://repositorio.lnec.pt/bitstream/123456789/3138/1/DSPACE_4.5_FULL.pdf,"https://scholar.google.com/scholar?q=related:Fwtw-ga9o90J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",REPORT,Relatório
2,"JC Ramalho, M Ferreira, L Faria, H Silva, S Leroux","RODA: repositório de objetos digitais autênticos: passado, presente e futuro…",2014.0,,repositorium.sdum.uminho.pt,https://repositorium.sdum.uminho.pt/handle/1822/31335,"https://scholar.google.com/scholar?cites=12095832489464036597&as_sdt=2005&sciodt=0,5&hl=en",430,2024-04-25 13:44:42,,,,,,,,,2,0.2,0,5,10.0,O RODA é um repositório digital que implementa as funcionalidades dos componentes … É baseado em tecnologias de software aberto e foi construído em cima de normas …,https://repositorium.sdum.uminho.pt/bitstream/1822/31335/1/EIA2014-RODA.pdf,"https://scholar.google.com/scholar?q=related:9fwhDZAH3acJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,GC Ito,Identificação de Dispositivos Móveis utilizando Repositório de Perfis,2010.0,Anais do Computer on the Beach,periodicos.univali.br,https://periodicos.univali.br/index.php/acotb/article/view/6351,,431,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,14.0,"… -Agent e o repositório de perfis proposto pela … software ou de navegador. Como exemplo de hardware pode-se citar tamanho da tela, processador, memória, entre outras. De software, …",https://periodicos.univali.br/index.php/acotb/article/download/6351/3588,"https://scholar.google.com/scholar?q=related:1ngw1lMqww8J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",Artigo de periódico,Tipo Desconhecido
0,"EML Van Leijden, AMA Maciel",Especificação de um Repositório de Soluções Inovadoras para o Laboratório de Inteligência Governamental (LiGOV),2018.0,Revista de Engenharia e Pesquisa …,revistas.poli.br,http://revistas.poli.br/~anais/index.php/repa/article/view/973,,432,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,2,6.0,"… Considerando os requisitos necessários para o controle de conteúdo, e sabendo que o resultado das disciplinas avaliadas para este artigo (IA e MD) são soluções de software, avaliou-…",http://revistas.poli.br/~anais/index.php/repa/article/download/973/448,"https://scholar.google.com/scholar?q=related:CODhaFmIEPUJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,INR Fernandes,Preservação digital e memória: proposta de um repositório institucional para o município de Santo Antônio de Pádua,2013.0,,arca.fiocruz.br,https://www.arca.fiocruz.br/handle/icict/20850,,433,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,11.0,"… Porém, não possuíam avsaiadores para avaliação dos trabalhos, utilizavam um pacote de software contendo um moderador para administração do repositório que servia como um filtro…",https://www.arca.fiocruz.br/bitstream/handle/icict/20850/ingrid_fernandes_icict_espec_2013.pdf?sequence=2,"https://scholar.google.com/scholar?q=related:7037okoa2zwJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",TCC,Trabalho de conclusão de curso
